"","date","name","price.mean"
"2452",2011-11-24,"제주",2750
"2453",2011-11-24,"청주",1980
"2454",2011-11-25,"광주",2002.5
"2455",2011-11-25,"대구",1955
"2456",2011-11-25,"대전",1902.5
"2457",2011-11-25,"부산",1760
"2458",2011-11-25,"서울 ",2046.66666666667
"2459",2011-11-25,"수원",2290
"2460",2011-11-25,"울산",2380
"2461",2011-11-25,"인천",1850
"2462",2011-11-25,"전주",1980
"2463",2011-11-25,"제주",2750
"2464",2011-11-25,"청주",2280
"2465",2011-11-28,"광주",1920
"2466",2011-11-28,"대구",1822.5
"2467",2011-11-28,"대전",1895
"2468",2011-11-28,"부산",1760
"2469",2011-11-28,"서울 ",2046.66666666667
"2470",2011-11-28,"수원",2290
"2471",2011-11-28,"울산",1980
"2472",2011-11-28,"인천",2050
"2473",2011-11-28,"전주",1980
"2474",2011-11-28,"제주",2790
"2475",2011-11-28,"청주",2280
"2476",2011-11-29,"광주",1920
"2477",2011-11-29,"대구",1867.5
"2478",2011-11-29,"대전",1895
"2479",2011-11-29,"부산",1760
"2480",2011-11-29,"서울 ",2046.66666666667
"2481",2011-11-29,"수원",2500
"2482",2011-11-29,"울산",1980
"2483",2011-11-29,"인천",2050
"2484",2011-11-29,"전주",1980
"2485",2011-11-29,"제주",2790
"2486",2011-11-29,"청주",2380
"2487",2011-11-30,"광주",1920
"2488",2011-11-30,"대구",1867.5
"2489",2011-11-30,"대전",1895
"2490",2011-11-30,"부산",1760
"2491",2011-11-30,"서울 ",1931.66666666667
"2492",2011-11-30,"수원",2500
"2493",2011-11-30,"울산",1980
"2494",2011-11-30,"인천",2050
"2495",2011-11-30,"전주",1980
"2496",2011-11-30,"제주",2350
"2497",2011-11-30,"청주",2380
"2498",2011-12-02,"광주",1977.5
"2499",2011-12-02,"대구",1867.5
"2500",2011-12-02,"대전",1895
"2501",2011-12-02,"부산",1860
"2502",2011-12-02,"서울 ",1926.66666666667
"2503",2011-12-02,"수원",2500
"2504",2011-12-02,"울산",1850
"2505",2011-12-02,"인천",2080
"2506",2011-12-02,"전주",1850
"2507",2011-12-02,"제주",2380
"2508",2011-12-02,"청주",1880
"2509",2011-12-05,"광주",1970
"2510",2011-12-05,"대구",2025
"2511",2011-12-05,"대전",1895
"2512",2011-12-05,"부산",1960
"2513",2011-12-05,"서울 ",1938.33333333333
"2514",2011-12-05,"수원",2450
"2515",2011-12-05,"울산",1850
"2516",2011-12-05,"인천",2080
"2517",2011-12-05,"전주",1850
"2518",2011-12-05,"제주",2380
"2519",2011-12-05,"청주",2380
"2520",2011-12-06,"광주",1945
"2521",2011-12-06,"대구",2025
"2522",2011-12-06,"대전",1895
"2523",2011-12-06,"부산",1927.5
"2524",2011-12-06,"서울 ",1871.66666666667
"2525",2011-12-06,"수원",2450
"2526",2011-12-06,"울산",1850
"2527",2011-12-06,"인천",2080
"2528",2011-12-06,"전주",1850
"2529",2011-12-06,"제주",2380
"2530",2011-12-06,"청주",2380
"2531",2011-12-07,"광주",1977.5
"2532",2011-12-07,"대구",2057.5
"2533",2011-12-07,"대전",1895
"2534",2011-12-07,"부산",1910
"2535",2011-12-07,"서울 ",1871.66666666667
"2536",2011-12-07,"수원",2450
"2537",2011-12-07,"울산",1850
"2538",2011-12-07,"인천",2080
"2539",2011-12-07,"전주",1850
"2540",2011-12-07,"제주",2380
"2541",2011-12-07,"청주",2380
"2542",2011-12-08,"광주",2152.5
"2543",2011-12-08,"대구",2232.5
"2544",2011-12-08,"대전",1895
"2545",2011-12-08,"부산",1852.5
"2546",2011-12-08,"서울 ",1976.66666666667
"2547",2011-12-08,"수원",2450
"2548",2011-12-08,"울산",1850
"2549",2011-12-08,"인천",2080
"2550",2011-12-08,"전주",1850
"2551",2011-12-08,"제주",2380
"2552",2011-12-08,"청주",1880
"2553",2011-12-09,"광주",2152.5
"2554",2011-12-09,"대구",2122.5
"2555",2011-12-09,"대전",1895
"2556",2011-12-09,"부산",1852.5
"2557",2011-12-09,"서울 ",1976.66666666667
"2558",2011-12-09,"수원",1800
"2559",2011-12-09,"울산",1850
"2560",2011-12-09,"인천",2080
"2561",2011-12-09,"전주",1850
"2562",2011-12-09,"제주",2080
"2563",2011-12-09,"청주",1880
"2564",2011-12-12,"광주",1945
"2565",2011-12-12,"대구",2037.5
"2566",2011-12-12,"대전",1895
"2567",2011-12-12,"부산",1902.5
"2568",2011-12-12,"서울 ",2098.33333333333
"2569",2011-12-12,"수원",1800
"2570",2011-12-12,"울산",2580
"2571",2011-12-12,"인천",2080
"2572",2011-12-12,"전주",1850
"2573",2011-12-12,"제주",2080
"2574",2011-12-12,"청주",1880
"2575",2011-12-13,"광주",1945
"2576",2011-12-13,"대구",1962.5
"2577",2011-12-13,"대전",1895
"2578",2011-12-13,"부산",1902.5
"2579",2011-12-13,"서울 ",1976.66666666667
"2580",2011-12-13,"수원",1800
"2581",2011-12-13,"울산",1850
"2582",2011-12-13,"인천",2080
"2583",2011-12-13,"전주",1850
"2584",2011-12-13,"제주",2080
"2585",2011-12-13,"청주",1880
"2586",2011-12-14,"광주",2020
"2587",2011-12-14,"대구",1962.5
"2588",2011-12-14,"대전",1895
"2589",2011-12-14,"부산",1952.5
"2590",2011-12-14,"서울 ",1976.66666666667
"2591",2011-12-14,"수원",1800
"2592",2011-12-14,"울산",1850
"2593",2011-12-14,"인천",2080
"2594",2011-12-14,"전주",1850
"2595",2011-12-14,"제주",2080
"2596",2011-12-14,"청주",2450
"2597",2011-12-15,"광주",2252.5
"2598",2011-12-15,"대구",2195
"2599",2011-12-15,"대전",2182.5
"2600",2011-12-15,"부산",2210
"2601",2011-12-15,"서울 ",2181.66666666667
"2602",2011-12-15,"수원",1800
"2603",2011-12-15,"울산",2580
"2604",2011-12-15,"인천",2080
"2605",2011-12-15,"전주",2050
"2606",2011-12-15,"제주",2080
"2607",2011-12-15,"청주",2450
"2608",2011-12-16,"광주",2070
"2609",2011-12-16,"대구",1965
"2610",2011-12-16,"대전",2000
"2611",2011-12-16,"부산",2027.5
"2612",2011-12-16,"서울 ",2093.33333333333
"2613",2011-12-16,"수원",1800
"2614",2011-12-16,"울산",1850
"2615",2011-12-16,"인천",2480
"2616",2011-12-16,"전주",2050
"2617",2011-12-16,"제주",2080
"2618",2011-12-16,"청주",2000
"2619",2011-12-19,"광주",2070
"2620",2011-12-19,"대구",2125
"2621",2011-12-19,"대전",2120
"2622",2011-12-19,"부산",1982.5
"2623",2011-12-19,"서울 ",2126.66666666667
"2624",2011-12-19,"수원",1800
"2625",2011-12-19,"울산",2050
"2626",2011-12-19,"인천",2380
"2627",2011-12-19,"전주",2050
"2628",2011-12-19,"제주",2380
"2629",2011-12-19,"청주",2100
"2630",2011-12-20,"광주",2070
"2631",2011-12-20,"대구",2125
"2632",2011-12-20,"대전",2120
"2633",2011-12-20,"부산",1982.5
"2634",2011-12-20,"서울 ",2126.66666666667
"2635",2011-12-20,"수원",1800
"2636",2011-12-20,"울산",2050
"2637",2011-12-20,"인천",2380
"2638",2011-12-20,"전주",2050
"2639",2011-12-20,"제주",2380
"2640",2011-12-20,"청주",2100
"2641",2011-12-21,"광주",2070
"2642",2011-12-21,"대구",2125
"2643",2011-12-21,"대전",2120
"2644",2011-12-21,"부산",1982.5
"2645",2011-12-21,"서울 ",2126.66666666667
"2646",2011-12-21,"수원",1800
"2647",2011-12-21,"울산",2050
"2648",2011-12-21,"인천",2380
"2649",2011-12-21,"전주",2050
"2650",2011-12-21,"제주",2380
"2651",2011-12-21,"청주",2100
"2652",2011-12-22,"광주",1995
"2653",2011-12-22,"대구",2132.5
"2654",2011-12-22,"대전",1995
"2655",2011-12-22,"부산",1882.5
"2656",2011-12-22,"서울 ",1943.33333333333
"2657",2011-12-22,"수원",1800
"2658",2011-12-22,"울산",2050
"2659",2011-12-22,"인천",1880
"2660",2011-12-22,"전주",2050
"2661",2011-12-22,"제주",2530
"2662",2011-12-22,"청주",2380
"2663",2011-12-23,"광주",1995
"2664",2011-12-23,"대구",2022.5
"2665",2011-12-23,"대전",1995
"2666",2011-12-23,"부산",1882.5
"2667",2011-12-23,"서울 ",1943.33333333333
"2668",2011-12-23,"수원",1800
"2669",2011-12-23,"울산",2050
"2670",2011-12-23,"인천",1880
"2671",2011-12-23,"전주",2050
"2672",2011-12-23,"제주",2080
"2673",2011-12-23,"청주",1980
"2674",2011-12-26,"광주",2177.5
"2675",2011-12-26,"대구",2177.5
"2676",2011-12-26,"대전",1995
"2677",2011-12-26,"부산",2165
"2678",2011-12-26,"서울 ",1943.33333333333
"2679",2011-12-26,"수원",1800
"2680",2011-12-26,"울산",2050
"2681",2011-12-26,"인천",1880
"2682",2011-12-26,"전주",2050
"2683",2011-12-26,"제주",2080
"2684",2011-12-26,"청주",1980
"2685",2011-12-27,"광주",2177.5
"2686",2011-12-27,"대구",2177.5
"2687",2011-12-27,"대전",1995
"2688",2011-12-27,"부산",2165
"2689",2011-12-27,"서울 ",1943.33333333333
"2690",2011-12-27,"수원",1800
"2691",2011-12-27,"울산",2050
"2692",2011-12-27,"인천",1880
"2693",2011-12-27,"전주",2050
"2694",2011-12-27,"제주",2080
"2695",2011-12-27,"청주",1980
"2696",2011-12-28,"광주",2177.5
"2697",2011-12-28,"대구",2177.5
"2698",2011-12-28,"대전",1995
"2699",2011-12-28,"부산",2165
"2700",2011-12-28,"서울 ",1943.33333333333
"2701",2011-12-28,"수원",1800
"2702",2011-12-28,"울산",2050
"2703",2011-12-28,"인천",1880
"2704",2011-12-28,"전주",2050
"2705",2011-12-28,"제주",2080
"2706",2011-12-28,"청주",1980
"2707",2011-12-29,"광주",2070
"2708",2011-12-29,"대구",2177.5
"2709",2011-12-29,"대전",2070
"2710",2011-12-29,"부산",1907.5
"2711",2011-12-29,"서울 ",2041.66666666667
"2712",2011-12-29,"수원",1800
"2713",2011-12-29,"울산",2050
"2714",2011-12-29,"인천",2180
"2715",2011-12-29,"전주",2050
"2716",2011-12-29,"제주",1880
"2717",2011-12-29,"청주",1980
"2718",2011-12-30,"광주",2070
"2719",2011-12-30,"대구",2060.5
"2720",2011-12-30,"대전",2070
"2721",2011-12-30,"부산",1907.5
"2722",2011-12-30,"서울 ",2041.66666666667
"2723",2011-12-30,"수원",1800
"2724",2011-12-30,"울산",2050
"2725",2011-12-30,"인천",2180
"2726",2011-12-30,"전주",2050
"2727",2011-12-30,"제주",1880
"2728",2011-12-30,"청주",1980
"2729",2012-01-02,"광주",2020
"2730",2012-01-02,"대구",2102.5
"2731",2012-01-02,"대전",2045
"2732",2012-01-02,"부산",1982.5
"2733",2012-01-02,"서울 ",1991.66666666667
"2734",2012-01-02,"수원",1800
"2735",2012-01-02,"울산",2050
"2736",2012-01-02,"인천",2180
"2737",2012-01-02,"전주",2050
"2738",2012-01-02,"제주",1880
"2739",2012-01-02,"청주",2100
"2740",2012-01-03,"광주",2020
"2741",2012-01-03,"대구",2102.5
"2742",2012-01-03,"대전",2037.5
"2743",2012-01-03,"부산",1982.5
"2744",2012-01-03,"서울 ",2020
"2745",2012-01-03,"수원",1800
"2746",2012-01-03,"울산",2050
"2747",2012-01-03,"인천",2180
"2748",2012-01-03,"전주",2050
"2749",2012-01-03,"제주",1880
"2750",2012-01-03,"청주",1980
"2751",2012-01-04,"광주",2020
"2752",2012-01-04,"대구",2077.5
"2753",2012-01-04,"대전",2037.5
"2754",2012-01-04,"부산",1982.5
"2755",2012-01-04,"서울 ",2020
"2756",2012-01-04,"수원",1800
"2757",2012-01-04,"울산",2050
"2758",2012-01-04,"인천",2180
"2759",2012-01-04,"전주",2050
"2760",2012-01-04,"제주",1880
"2761",2012-01-04,"청주",1980
"2762",2012-01-05,"광주",1952.5
"2763",2012-01-05,"대구",2010
"2764",2012-01-05,"대전",1902.5
"2765",2012-01-05,"부산",1840
"2766",2012-01-05,"서울 ",1975
"2767",2012-01-05,"수원",1800
"2768",2012-01-05,"울산",1980
"2769",2012-01-05,"인천",2280
"2770",2012-01-05,"전주",1850
"2771",2012-01-05,"제주",2380
"2772",2012-01-05,"청주",1980
"2773",2012-01-06,"광주",1920
"2774",2012-01-06,"대구",1977.5
"2775",2012-01-06,"대전",1870
"2776",2012-01-06,"부산",1807.5
"2777",2012-01-06,"서울 ",1953.33333333333
"2778",2012-01-06,"수원",1800
"2779",2012-01-06,"울산",1850
"2780",2012-01-06,"인천",2280
"2781",2012-01-06,"전주",1850
"2782",2012-01-06,"제주",2380
"2783",2012-01-06,"청주",1980
"2784",2012-01-09,"광주",1920
"2785",2012-01-09,"대구",1977.5
"2786",2012-01-09,"대전",1870
"2787",2012-01-09,"부산",1795
"2788",2012-01-09,"서울 ",1913.33333333333
"2789",2012-01-09,"수원",1800
"2790",2012-01-09,"울산",1850
"2791",2012-01-09,"인천",2050
"2792",2012-01-09,"전주",1850
"2793",2012-01-09,"제주",2380
"2794",2012-01-09,"청주",1980
"2795",2012-01-10,"광주",1920
"2796",2012-01-10,"대구",1977.5
"2797",2012-01-10,"대전",1870
"2798",2012-01-10,"부산",1795
"2799",2012-01-10,"서울 ",1913.33333333333
"2800",2012-01-10,"수원",1800
"2801",2012-01-10,"울산",1850
"2802",2012-01-10,"인천",2050
"2803",2012-01-10,"전주",1850
"2804",2012-01-10,"제주",2380
"2805",2012-01-10,"청주",1880
"2806",2012-01-11,"광주",1770
"2807",2012-01-11,"대구",1977.5
"2808",2012-01-11,"대전",1870
"2809",2012-01-11,"부산",1795
"2810",2012-01-11,"서울 ",1835
"2811",2012-01-11,"수원",1800
"2812",2012-01-11,"울산",1850
"2813",2012-01-11,"인천",2050
"2814",2012-01-11,"전주",1850
"2815",2012-01-11,"제주",2380
"2816",2012-01-11,"청주",1880
"2817",2012-01-12,"광주",1635
"2818",2012-01-12,"대구",1842.5
"2819",2012-01-12,"대전",1685
"2820",2012-01-12,"부산",1802.5
"2821",2012-01-12,"서울 ",1666.66666666667
"2822",2012-01-12,"수원",1800
"2823",2012-01-12,"울산",1680
"2824",2012-01-12,"인천",1580
"2825",2012-01-12,"전주",1480
"2826",2012-01-12,"제주",1680
"2827",2012-01-12,"청주",1880
"2828",2012-01-13,"광주",1635
"2829",2012-01-13,"대구",1842.5
"2830",2012-01-13,"대전",1660
"2831",2012-01-13,"부산",1760
"2832",2012-01-13,"서울 ",1616.66666666667
"2833",2012-01-13,"수원",1680
"2834",2012-01-13,"울산",1580
"2835",2012-01-13,"인천",1580
"2836",2012-01-13,"전주",1480
"2837",2012-01-13,"제주",1580
"2838",2012-01-13,"청주",1600
"2839",2012-01-16,"광주",1635
"2840",2012-01-16,"대구",1792.5
"2841",2012-01-16,"대전",1660
"2842",2012-01-16,"부산",1860
"2843",2012-01-16,"서울 ",1616.66666666667
"2844",2012-01-16,"수원",1680
"2845",2012-01-16,"울산",1580
"2846",2012-01-16,"인천",1580
"2847",2012-01-16,"전주",1480
"2848",2012-01-16,"제주",2380
"2849",2012-01-16,"청주",1600
"2850",2012-01-17,"광주",1635
"2851",2012-01-17,"대구",1742.5
"2852",2012-01-17,"대전",1660
"2853",2012-01-17,"부산",1860
"2854",2012-01-17,"서울 ",1616.66666666667
"2855",2012-01-17,"수원",1800
"2856",2012-01-17,"울산",1580
"2857",2012-01-17,"인천",1580
"2858",2012-01-17,"전주",1480
"2859",2012-01-17,"제주",2380
"2860",2012-01-17,"청주",1480
"2861",2012-01-18,"광주",1635
"2862",2012-01-18,"대구",1742.5
"2863",2012-01-18,"대전",1660
"2864",2012-01-18,"부산",1760
"2865",2012-01-18,"서울 ",1616.66666666667
"2866",2012-01-18,"수원",1800
"2867",2012-01-18,"울산",1580
"2868",2012-01-18,"인천",1580
"2869",2012-01-18,"전주",1480
"2870",2012-01-18,"제주",2380
"2871",2012-01-18,"청주",1480
"2872",2012-01-19,"광주",1785
"2873",2012-01-19,"대구",1860
"2874",2012-01-19,"대전",1870
"2875",2012-01-19,"부산",1810
"2876",2012-01-19,"서울 ",1890
"2877",2012-01-19,"수원",1800
"2878",2012-01-19,"울산",1880
"2879",2012-01-19,"인천",2050
"2880",2012-01-19,"전주",1650
"2881",2012-01-19,"제주",1880
"2882",2012-01-19,"청주",1480
"2883",2012-01-20,"광주",1752.5
"2884",2012-01-20,"대구",1822.5
"2885",2012-01-20,"대전",1832.5
"2886",2012-01-20,"부산",1772.5
"2887",2012-01-20,"서울 ",1776.66666666667
"2888",2012-01-20,"수원",1800
"2889",2012-01-20,"울산",1880
"2890",2012-01-20,"인천",1850
"2891",2012-01-20,"전주",1650
"2892",2012-01-20,"제주",1570
"2893",2012-01-20,"청주",1480
"2894",2012-01-25,"광주",1820
"2895",2012-01-25,"대구",1860
"2896",2012-01-25,"대전",1832.5
"2897",2012-01-25,"부산",1910
"2898",2012-01-25,"서울 ",1776.66666666667
"2899",2012-01-25,"수원",1800
"2900",2012-01-25,"울산",1880
"2901",2012-01-25,"인천",2050
"2902",2012-01-25,"전주",1780
"2903",2012-01-25,"제주",1880
"2904",2012-01-25,"청주",1980
"2905",2012-01-26,"광주",1782.5
"2906",2012-01-26,"대구",1807.5
"2907",2012-01-26,"대전",1832.5
"2908",2012-01-26,"부산",1747.5
"2909",2012-01-26,"서울 ",1776.66666666667
"2910",2012-01-26,"수원",1800
"2911",2012-01-26,"울산",1730
"2912",2012-01-26,"인천",2050
"2913",2012-01-26,"전주",2180
"2914",2012-01-26,"제주",1880
"2915",2012-01-26,"청주",1980
"2916",2012-01-27,"광주",1782.5
"2917",2012-01-27,"대구",1807.5
"2918",2012-01-27,"대전",1832.5
"2919",2012-01-27,"부산",1747.5
"2920",2012-01-27,"서울 ",1776.66666666667
"2921",2012-01-27,"수원",1800
"2922",2012-01-27,"울산",1730
"2923",2012-01-27,"인천",2050
"2924",2012-01-27,"전주",1750
"2925",2012-01-27,"제주",1770
"2926",2012-01-27,"청주",1980
"2927",2012-01-30,"광주",1782.5
"2928",2012-01-30,"대구",1802.5
"2929",2012-01-30,"대전",1832.5
"2930",2012-01-30,"부산",1772.5
"2931",2012-01-30,"서울 ",1865
"2932",2012-01-30,"수원",1800
"2933",2012-01-30,"울산",1730
"2934",2012-01-30,"인천",2150
"2935",2012-01-30,"전주",1750
"2936",2012-01-30,"제주",1770
"2937",2012-01-30,"청주",1980
"2938",2012-01-31,"광주",1782.5
"2939",2012-01-31,"대구",1802.5
"2940",2012-01-31,"대전",1832.5
"2941",2012-01-31,"부산",1735
"2942",2012-01-31,"서울 ",1865
"2943",2012-01-31,"수원",1800
"2944",2012-01-31,"울산",1730
"2945",2012-01-31,"인천",2050
"2946",2012-01-31,"전주",1750
"2947",2012-01-31,"제주",1770
"2948",2012-01-31,"청주",1980
"2949",2012-02-01,"광주",1760
"2950",2012-02-01,"대구",1860
"2951",2012-02-01,"대전",1866.66666666667
"2952",2012-02-01,"부산",1753.33333333333
"2953",2012-02-01,"서울 ",1710
"2954",2012-02-01,"수원",1730
"2955",2012-02-01,"울산",1730
"2956",2012-02-01,"인천",1865
"2957",2012-02-01,"전주",1625
"2958",2012-02-01,"제주",1770
"2959",2012-02-01,"청주",1770
"2960",2012-02-02,"광주",1760
"2961",2012-02-02,"대구",1840
"2962",2012-02-02,"대전",1800
"2963",2012-02-02,"부산",1553.33333333333
"2964",2012-02-02,"서울 ",1600
"2965",2012-02-02,"수원",1730
"2966",2012-02-02,"울산",1730
"2967",2012-02-02,"인천",1735
"2968",2012-02-02,"전주",1625
"2969",2012-02-02,"제주",1770
"2970",2012-02-02,"청주",1670
"2971",2012-02-03,"광주",1760
"2972",2012-02-03,"대구",1840
"2973",2012-02-03,"대전",1800
"2974",2012-02-03,"부산",1603.33333333333
"2975",2012-02-03,"서울 ",1600
"2976",2012-02-03,"수원",1650
"2977",2012-02-03,"울산",1480
"2978",2012-02-03,"인천",1735
"2979",2012-02-03,"전주",1625
"2980",2012-02-03,"제주",1770
"2981",2012-02-03,"청주",1670
"2982",2012-02-06,"광주",1710
"2983",2012-02-06,"대구",1753.33333333333
"2984",2012-02-06,"대전",1800
"2985",2012-02-06,"부산",1803.33333333333
"2986",2012-02-06,"서울 ",1578.57142857143
"2987",2012-02-06,"수원",1650
"2988",2012-02-06,"울산",1580
"2989",2012-02-06,"인천",1735
"2990",2012-02-06,"전주",1625
"2991",2012-02-06,"제주",1640
"2992",2012-02-06,"청주",1620
"2993",2012-02-07,"광주",1760
"2994",2012-02-07,"대구",1803.33333333333
"2995",2012-02-07,"대전",1800
"2996",2012-02-07,"부산",1803.33333333333
"2997",2012-02-07,"서울 ",1604.28571428571
"2998",2012-02-07,"수원",1650
"2999",2012-02-07,"울산",1580
"3000",2012-02-07,"인천",1735
"3001",2012-02-07,"전주",1625
"3002",2012-02-07,"제주",1640
"3003",2012-02-07,"청주",1590
"3004",2012-02-08,"광주",1760
"3005",2012-02-08,"대구",1803.33333333333
"3006",2012-02-08,"대전",1800
"3007",2012-02-08,"부산",1770
"3008",2012-02-08,"서울 ",1625.71428571429
"3009",2012-02-08,"수원",1650
"3010",2012-02-08,"울산",1580
"3011",2012-02-08,"인천",1735
"3012",2012-02-08,"전주",1625
"3013",2012-02-08,"제주",1640
"3014",2012-02-08,"청주",1590
"3015",2012-02-09,"광주",1553.33333333333
"3016",2012-02-09,"대구",1596.66666666667
"3017",2012-02-09,"대전",1710
"3018",2012-02-09,"부산",1686.66666666667
"3019",2012-02-09,"서울 ",1530
"3020",2012-02-09,"수원",1650
"3021",2012-02-09,"울산",1480
"3022",2012-02-09,"인천",1745
"3023",2012-02-09,"전주",1440
"3024",2012-02-09,"제주",1900
"3025",2012-02-09,"청주",1640
"3026",2012-02-10,"광주",1553.33333333333
"3027",2012-02-10,"대구",1580
"3028",2012-02-10,"대전",1710
"3029",2012-02-10,"부산",1686.66666666667
"3030",2012-02-10,"서울 ",1515.71428571429
"3031",2012-02-10,"수원",1665
"3032",2012-02-10,"울산",1480
"3033",2012-02-10,"인천",1695
"3034",2012-02-10,"전주",1440
"3035",2012-02-10,"제주",1380
"3036",2012-02-10,"청주",1640
"3037",2012-02-13,"광주",1553.33333333333
"3038",2012-02-13,"대구",1580
"3039",2012-02-13,"대전",1710
"3040",2012-02-13,"부산",1720
"3041",2012-02-13,"서울 ",1515.71428571429
"3042",2012-02-13,"수원",1665
"3043",2012-02-13,"울산",1480
"3044",2012-02-13,"인천",1695
"3045",2012-02-13,"전주",1440
"3046",2012-02-13,"제주",1380
"3047",2012-02-13,"청주",1640
"3048",2012-02-14,"광주",1553.33333333333
"3049",2012-02-14,"대구",1580
"3050",2012-02-14,"대전",1710
"3051",2012-02-14,"부산",1686.66666666667
"3052",2012-02-14,"서울 ",1515.71428571429
"3053",2012-02-14,"수원",1665
"3054",2012-02-14,"울산",1480
"3055",2012-02-14,"인천",1695
"3056",2012-02-14,"전주",1440
"3057",2012-02-14,"제주",1380
"3058",2012-02-14,"청주",1685
"3059",2012-02-15,"광주",1553.33333333333
"3060",2012-02-15,"대구",1580
"3061",2012-02-15,"대전",1710
"3062",2012-02-15,"부산",1686.66666666667
"3063",2012-02-15,"서울 ",1515.71428571429
"3064",2012-02-15,"수원",1665
"3065",2012-02-15,"울산",1480
"3066",2012-02-15,"인천",1695
"3067",2012-02-15,"전주",1440
"3068",2012-02-15,"제주",1380
"3069",2012-02-15,"청주",1685
"3070",2012-02-16,"광주",1770
"3071",2012-02-16,"대구",1786.66666666667
"3072",2012-02-16,"대전",1553.33333333333
"3073",2012-02-16,"부산",1506.66666666667
"3074",2012-02-16,"서울 ",1522.85714285714
"3075",2012-02-16,"수원",1665
"3076",2012-02-16,"울산",1730
"3077",2012-02-16,"인천",1460
"3078",2012-02-16,"전주",1625
"3079",2012-02-16,"제주",2040
"3080",2012-02-16,"청주",1685
"3081",2012-02-17,"광주",1770
"3082",2012-02-17,"대구",1786.66666666667
"3083",2012-02-17,"대전",1676.66666666667
"3084",2012-02-17,"부산",1570
"3085",2012-02-17,"서울 ",1522.85714285714
"3086",2012-02-17,"수원",1665
"3087",2012-02-17,"울산",1730
"3088",2012-02-17,"인천",1460
"3089",2012-02-17,"전주",1625
"3090",2012-02-17,"제주",2040
"3091",2012-02-17,"청주",1685
"3092",2012-02-20,"광주",1770
"3093",2012-02-20,"대구",1786.66666666667
"3094",2012-02-20,"대전",1676.66666666667
"3095",2012-02-20,"부산",1636.66666666667
"3096",2012-02-20,"서울 ",1537.14285714286
"3097",2012-02-20,"수원",1665
"3098",2012-02-20,"울산",1730
"3099",2012-02-20,"인천",1460
"3100",2012-02-20,"전주",1625
"3101",2012-02-20,"제주",2040
"3102",2012-02-20,"청주",1685
"3103",2012-02-21,"광주",1770
"3104",2012-02-21,"대구",1786.66666666667
"3105",2012-02-21,"대전",1676.66666666667
"3106",2012-02-21,"부산",1636.66666666667
"3107",2012-02-21,"서울 ",1537.14285714286
"3108",2012-02-21,"수원",1665
"3109",2012-02-21,"울산",1730
"3110",2012-02-21,"인천",1460
"3111",2012-02-21,"전주",1625
"3112",2012-02-21,"제주",2040
"3113",2012-02-21,"청주",1685
"3114",2012-02-22,"광주",1770
"3115",2012-02-22,"대구",1786.66666666667
"3116",2012-02-22,"대전",1676.66666666667
"3117",2012-02-22,"부산",1636.66666666667
"3118",2012-02-22,"서울 ",1551.42857142857
"3119",2012-02-22,"수원",1665
"3120",2012-02-22,"울산",1730
"3121",2012-02-22,"인천",1460
"3122",2012-02-22,"전주",1625
"3123",2012-02-22,"제주",2040
"3124",2012-02-22,"청주",1685
"3125",2012-02-23,"광주",1793.33333333333
"3126",2012-02-23,"대구",1786.66666666667
"3127",2012-02-23,"대전",1816.66666666667
"3128",2012-02-23,"부산",1770
"3129",2012-02-23,"서울 ",1608.57142857143
"3130",2012-02-23,"수원",1665
"3131",2012-02-23,"울산",1730
"3132",2012-02-23,"인천",1660
"3133",2012-02-23,"전주",1625
"3134",2012-02-23,"제주",2040
"3135",2012-02-23,"청주",1685
"3136",2012-02-24,"광주",1793.33333333333
"3137",2012-02-24,"대구",1786.66666666667
"3138",2012-02-24,"대전",1750
"3139",2012-02-24,"부산",1736.66666666667
"3140",2012-02-24,"서울 ",1608.57142857143
"3141",2012-02-24,"수원",1665
"3142",2012-02-24,"울산",1730
"3143",2012-02-24,"인천",1660
"3144",2012-02-24,"전주",1625
"3145",2012-02-24,"제주",2040
"3146",2012-02-24,"청주",1685
"3147",2012-02-27,"광주",1760
"3148",2012-02-27,"대구",1786.66666666667
"3149",2012-02-27,"대전",1750
"3150",2012-02-27,"부산",1570
"3151",2012-02-27,"서울 ",1611.42857142857
"3152",2012-02-27,"수원",1665
"3153",2012-02-27,"울산",1730
"3154",2012-02-27,"인천",1660
"3155",2012-02-27,"전주",1625
"3156",2012-02-27,"제주",2040
"3157",2012-02-27,"청주",1685
"3158",2012-02-28,"광주",1760
"3159",2012-02-28,"대구",1786.66666666667
"3160",2012-02-28,"대전",1750
"3161",2012-02-28,"부산",1770
"3162",2012-02-28,"서울 ",1611.42857142857
"3163",2012-02-28,"수원",1665
"3164",2012-02-28,"울산",1730
"3165",2012-02-28,"인천",1660
"3166",2012-02-28,"전주",1625
"3167",2012-02-28,"제주",2040
"3168",2012-02-28,"청주",1685
"3169",2012-02-29,"광주",1760
"3170",2012-02-29,"대구",1786.66666666667
"3171",2012-02-29,"대전",1393.33333333333
"3172",2012-02-29,"부산",1770
"3173",2012-02-29,"서울 ",1540
"3174",2012-02-29,"수원",1665
"3175",2012-02-29,"울산",1730
"3176",2012-02-29,"인천",1420
"3177",2012-02-29,"전주",1340
"3178",2012-02-29,"제주",2040
"3179",2012-02-29,"청주",1685
"3180",2012-03-02,"광주",1520
"3181",2012-03-02,"대구",1546.66666666667
"3182",2012-03-02,"대전",1393.33333333333
"3183",2012-03-02,"부산",1553.33333333333
